MLA,326659539,FERRETERIA JASPER,MLA752196932,Jaula Trampa Rata Ratón Laucha 30x13x13cm Jasper Caballito,MLA417939,Trampas para Ratas,$960
MLA,326659539,FERRETERIA JASPER,MLA740715760,Bahco Alicate Corte Lateral 2175-140 Mm Jasper Caballito,MLA30798,Alicates,$1450
MLA,326659539,FERRETERIA JASPER,MLA745248666,Terraja 1 Pulgada Para Roscar Plastico S3 Jasper Caballito,MLA392339,Boquillas,$360
MLA,326659539,FERRETERIA JASPER,MLA800736880,Pinza Universal 180 Mm Irimo By Bahco Jasper Caballito,MLA412586,Pinzas Universales,$1530
MLA,326659539,FERRETERIA JASPER,MLA846082217,Tornillo Vialro Fix Dorado Madera 5 X 80 Mm Jasper,MLA372054,Tornillos,$2365
MLA,326659539,FERRETERIA JASPER,MLA753242453,Llave Ajustable Metz 8 Pulgadas Reforzada Jasper Caballito,MLA30831,Llaves,$1180
MLA,326659539,FERRETERIA JASPER,MLA872491740,Tijera Poda 8 Curva Zeex Mango Forrado Jasper,MLA411912,Tijeras de Podar,$900
MLA,326659539,FERRETERIA JASPER,MLA872515370,Alicate Corte Diagonal Irimo 624-160 Mm Jasper,MLA30798,Alicates,$1330
MLA,326659539,FERRETERIA JASPER,MLA784578968,Alicate Corte Al Ras Electronica 4.5 PuLG Black Jack Jasper,MLA30798,Alicates,$590
MLA,326659539,FERRETERIA JASPER,MLA807689922,Cinta Doble Faz 3m Espuma Blanca 16mm X 1mts Interior Jasper,MLA105436,Cintas Adhesivas,$230
MLA,326659539,FERRETERIA JASPER,MLA754873673,Boya Para Flotante De Presion 1 Pulgada Jasper Caballito,MLA30982,Otros,$320
MLA,326659539,FERRETERIA JASPER,MLA846082898,Tornillo Vialro Fix Dorado Madera 5 X 35 Mm Jasper,MLA372054,Tornillos,$1045
MLA,326659539,FERRETERIA JASPER,MLA767526083,Llana Flexible Lisa Yesero Santa Juana 12x30  Jasper ,MLA429026,Llanas y Fratachos,$500
MLA,326659539,FERRETERIA JASPER,MLA787216184,Llana Plastica Lisa Santa Juana Revestimiento 12x30 Jasper  ,MLA429026,Llanas y Fratachos,$580
MLA,326659539,FERRETERIA JASPER,MLA846059262,Tornillo Vialro Fix Dorado Madera 2.5 X 20 Mm Jasper,MLA372054,Tornillos,$297
MLA,326659539,FERRETERIA JASPER,MLA784592524,Punzon Recto 6mm El Abuelo Mango Recubierto Jasper Caballito,MLA414196,Cinceles y Formones,$430
MLA,326659539,FERRETERIA JASPER,MLA846078709,Tornillo Vialro Fix Dorado Madera 4 X 16 Mm Jasper,MLA372054,Tornillos,$385
MLA,326659539,FERRETERIA JASPER,MLA846079618,Tornillo Vialro Fix Dorado Madera 4 X 25 Mm Jasper,MLA372054,Tornillos,$506
MLA,326659539,FERRETERIA JASPER,MLA775846970,Punzon Conico El Abuelo 150mm Largo Mango Recubierto Jasper,MLA414196,Cinceles y Formones,$720
MLA,326659539,FERRETERIA JASPER,MLA807688786,Cinta Doble Faz 3m Espuma Blanca 48mm X 3mts Interior Jasper,MLA105436,Cintas Adhesivas,$1130
MLA,326659539,FERRETERIA JASPER,MLA741706096,Flotante A Presion 1/2 Bronce Fijo P/tanque De Agua Jasper,MLA30982,Otros,$1400
MLA,326659539,FERRETERIA JASPER,MLA787216037,Llana Plastica Lisa Santa Juana Revestimiento 12x25 Jasper  ,MLA429026,Llanas y Fratachos,$550
MLA,326659539,FERRETERIA JASPER,MLA750474636,Cinta Destapa Cañerias Acero El Abuelo 5 Mt Jasper Caballito,MLA31032,Sets de Accesorios,$1390
MLA,326659539,FERRETERIA JASPER,MLA804560692,Pinza De Fuerza 10 Pulgadas Regulable  Zeex Jasper Caballito,MLA412520,Otros,$1250
MLA,326659539,FERRETERIA JASPER,MLA754873490,Boya Para Flotante De Presion 3/4 Pulgada Jasper Caballito,MLA30982,Otros,$300
MLA,326659539,FERRETERIA JASPER,MLA740293792,Bahco Tenaza Carpintero 541d-180mm Jasper Caballito,MLA412605,Tenazas,$1020
MLA,326659539,FERRETERIA JASPER,MLA846082109,Tornillo Vialro Fix Dorado Madera 5 X 50 Mm Jasper,MLA372054,Tornillos,$1386
MLA,326659539,FERRETERIA JASPER,MLA762435480,Martillo Bolita Labor 500 Grs Cabo Madera Jasper Caballito,MLA372003,Martillos,$750
MLA,326659539,FERRETERIA JASPER,MLA846080821,Tornillo Vialro Fix Dorado Madera 4.5 X 45 Mm Jasper,MLA372054,Tornillos,$968
MLA,326659539,FERRETERIA JASPER,MLA846197925,Tornillo Vialro Fix Dorado Madera 6 X 60 Mm Jasper,MLA372054,Tornillos,$2365
MLA,326659539,FERRETERIA JASPER,MLA753243702,Pico De Loro Metz 10 Pulgadas Reforzada Jasper Caballito,MLA412583,Pinzas Pico de Loro,$1490
MLA,326659539,FERRETERIA JASPER,MLA751431725,Escuadra Magnetica 5 Pulgadas 34 Kg Dogo Soldador Jasper,MLA392338,Escuadras Magnéticas,$990
MLA,326659539,FERRETERIA JASPER,MLA804080788,Soporte Pantalla Tv Lcd Fijo Noga 14 A 42 Pulgadas Jasper,MLA41925,Soportes,$590
MLA,326659539,FERRETERIA JASPER,MLA783538731,Tenaza Carpintero 7 Pulgadas Black Jack Jasper Caballito,MLA412605,Tenazas,$900
MLA,326659539,FERRETERIA JASPER,MLA846078996,Tornillo Vialro Fix Dorado Madera 4.5 X 35 Mm Jasper,MLA372054,Tornillos,$781
MLA,326659539,FERRETERIA JASPER,MLA877885963,Juego Punzones Rectos 6 Piezas 150 Mm Tolsen Jasper,MLA414196,Cinceles y Formones,$2000
MLA,326659539,FERRETERIA JASPER,MLA881402470,Black Jack Mecha Copa Diamantada Vidrioymármol 15mm Jasper,MLA372115,Mechas,$390
MLA,326659539,FERRETERIA JASPER,MLA805517286,Espatula 100mm Goldblatt Durlock Construccion En Seco Jasper,MLA371991,Espátulas,$995
MLA,326659539,FERRETERIA JASPER,MLA878182018,Escuadra Acero Inox Con Base Aluminio 25 Cm Tolsen Jasper,MLA429734,Escuadras de Precisión,$1200
MLA,326659539,FERRETERIA JASPER,MLA747403432,Cinta Destapa Cañerías Acero El Abuelo 20mt Jasper Caballito,MLA31032,Sets de Accesorios,$3950
MLA,326659539,FERRETERIA JASPER,MLA784592249,Punzon Recto El Abuelo 5mm Mango Recubierto Jasper Caballito,MLA414196,Cinceles y Formones,$380
MLA,326659539,FERRETERIA JASPER,MLA846080433,Tornillo Vialro Fix Dorado Madera 5 X 30 Mm Jasper,MLA372054,Tornillos,$946
MLA,326659539,FERRETERIA JASPER,MLA750565339,Marcador De Polvo Chocla Tira Lineas X 30m Black Jack Jasper,MLA30756,Otros,$820
MLA,326659539,FERRETERIA JASPER,MLA862799407,Juego X 3 Pinza De Fuerza Zeex Jasper Caballito,MLA412520,Otros,$2450
MLA,326659539,FERRETERIA JASPER,MLA846080763,Tornillo Vialro Fix Dorado Madera 4.5 X 40 Mm Jasper,MLA372054,Tornillos,$902
MLA,326659539,FERRETERIA JASPER,MLA878093976,Martillo Galponero Tramontina Cabo Madera Saca Clavos Jasper,MLA372003,Martillos,$1150
MLA,326659539,FERRETERIA JASPER,MLA845928531,Tornillo Tanque Aguja Zincado Azul Platil T1 8 X 3/4 Jasper,MLA372054,Tornillos,$670
MLA,326659539,FERRETERIA JASPER,MLA821011267,Cepillo Acero P Taladro 25 Mm Descarbonizador Duroll Jasper,MLA417174,Cepillos Rotativos,$250
MLA,326659539,FERRETERIA JASPER,MLA804455357,Pinza Crimpeadora Rj9 Rj11 Rj 45 + Pelacables B Jackjasper,MLA412520,Otros,$2580
MLA,326659539,FERRETERIA JASPER,MLA845689873,Tornillo Tanque Mecha Zincado Azul Platil T1 8x1/2 Jasper,MLA372054,Tornillos,$748
MLA,326659539,FERRETERIA JASPER,MLA741942469,Prensa G Profesional 3 Pulgadas 75mm Zeex Jasper Caballito,MLA412454,Prensas Sargento,$910
MLA,326659539,FERRETERIA JASPER,MLA846219981,Tornillo Vialro Negro Madera Aguja 8 X 1   Jasper,MLA372054,Tornillos,$594
MLA,326659539,FERRETERIA JASPER,MLA783640135,Espatula 75mm Goldblatt Durlock Construccion En Seco Jasper,MLA371991,Espátulas,$860
MLA,326659539,FERRETERIA JASPER,MLA741451929,Black Jack Caja De Inglete Plástica 45 Y 90 Grados Jasper,MLA418080,Cajas de Ingletes,$390
MLA,326659539,FERRETERIA JASPER,MLA740622416,Escuadra Magnetica 4 22kg Dogo Soldador Jasper Caballito,MLA392338,Escuadras Magnéticas,$630
MLA,326659539,FERRETERIA JASPER,MLA753247568,Set Mecha Irwin Madera 3-4-5-6-8-10 Mm Una De Cada Jasper,MLA372115,Mechas,$1895
MLA,326659539,FERRETERIA JASPER,MLA740293459,Bahco Tenaza Carpintero 541d-150mm Jasper Caballito,MLA412605,Tenazas,$1010
MLA,326659539,FERRETERIA JASPER,MLA781925339,Punzon Recto 3mm El Abuelo Mango Recubierto Jasper Caballito,MLA414196,Cinceles y Formones,$310
MLA,326659539,FERRETERIA JASPER,MLA741726851,Flotante A Presion 3/4 Bronce Regulable P/tanque Agua Jasper,MLA30982,Otros,$1960
MLA,326659539,FERRETERIA JASPER,MLA846080611,Tornillo Vialro Fix Dorado Madera 4.5 X 25 Mm Jasper,MLA372054,Tornillos,$649
MLA,326659539,FERRETERIA JASPER,MLA875822809,Cinta Aisladora 3m 1550 20mt Temflex X5 Rollos Blanco Jasper,MLA422401,Cintas Aisladoras,$650
MLA,326659539,FERRETERIA JASPER,MLA864674090,Pistola Aplicadora Para Cartucho Silicona Cromada Jasper,MLA455595,Aplicadores de Silicona,$450
MLA,326659539,FERRETERIA JASPER,MLA820232578,Tijera Pelacables Para Electricista Tolsen Jasper Caballito,MLA412577,Pinzas Pelacables,$1000
MLA,326659539,FERRETERIA JASPER,MLA846074384,Tornillo Vialro Fix Dorado Madera 3.5 X 20 Mm Jasper,MLA372054,Tornillos,$374
MLA,326659539,FERRETERIA JASPER,MLA845908140,Tornillo Tanque Mecha Zincado Azul Platil T1 8x1 Jasper,MLA372054,Tornillos,$946
MLA,326659539,FERRETERIA JASPER,MLA851770356,Cadena Cementada Seguridad Nº90 X 70 Cm Jasper Caballito,MLA420073,Cadenas de Seguridad,$2080
MLA,326659539,FERRETERIA JASPER,MLA846220045,Tornillo Vialro Negro Madera Aguja 8 X 1 1/2 Jasper,MLA372054,Tornillos,$836
MLA,326659539,FERRETERIA JASPER,MLA745271563,Boquilla 25 Mm Termofusion Teflonada S3 Jasper Caballito,MLA322824,Termofusoras,$670
MLA,326659539,FERRETERIA JASPER,MLA864305648,Plancha Bifera Hierro Para 2 Hornallas Con Tapa S3 Jasper,MLA78318,Biferas,$3300
MLA,326659539,FERRETERIA JASPER,MLA846197742,Tornillo Vialro Fix Dorado Madera 6 X 50 Mm Jasper,MLA372054,Tornillos,$2002
MLA,326659539,FERRETERIA JASPER,MLA745271748,Boquilla 32 Mm Termofusion Teflonada S3 Jasper Caballito,MLA322824,Termofusoras,$800
MLA,326659539,FERRETERIA JASPER,MLA762127767,Disco Diamantado Liso 115mm 33% Hh Vidrio Azulejo  Jasper,MLA372119,Discos de Corte,$550
MLA,326659539,FERRETERIA JASPER,MLA884641111,Cinta Destapa Cañeria Plastico S3 5 Mts Jasper Caballito,MLA31032,Sets de Accesorios,$600
MLA,326659539,FERRETERIA JASPER,MLA880323453,Set 7 Piezas Mecha Acero Rapido Ezeta 2-3-4-5-6-7-8mm Jasper,MLA372115,Mechas,$1995
MLA,326659539,FERRETERIA JASPER,MLA875823879,Cinta Aisladora 3m 1550 10 Mts X 10 Rollos Blanco Jasper,MLA422401,Cintas Aisladoras,$800
MLA,326659539,FERRETERIA JASPER,MLA741727929,Flotante A Presión 1   Bronce Regulable P/tanque Agua Jasper,MLA30982,Otros,$2360
MLA,326659539,FERRETERIA JASPER,MLA846084057,Tornillo Vialro Fix Dorado Madera 5 X 60 Mm Jasper,MLA372054,Tornillos,$1650
MLA,326659539,FERRETERIA JASPER,MLA846232266,Tornillo Vialro Negro Metal Aguja T2 6 X 1 Jasper,MLA372054,Tornillos,$473
MLA,326659539,FERRETERIA JASPER,MLA741451350,"Caja De Inglete 35x7,5x5 Cm Algarrobo Anemi Jasper Caballito",MLA418080,Cajas de Ingletes,$1390
MLA,326659539,FERRETERIA JASPER,MLA745248502,Terraja 3/4 Para Roscar Polipropileno S3 Jasper Caballito,MLA431295,Terrajas,$360
MLA,326659539,FERRETERIA JASPER,MLA797076389,Pinza De Punta Rosario 6 Pulgadas Metz  Jasper Caballito,MLA412578,Pinzas de Punta,$810
MLA,326659539,FERRETERIA JASPER,MLA784609332,Punto De Centrar El Abuelo Mango Recubierto Jasper Caballito,MLA414196,Cinceles y Formones,$360
MLA,326659539,FERRETERIA JASPER,MLA762115562,Disco Corte Magico Para Metales 115mm Max Rendimiento Jasper,MLA372119,Discos de Corte,$1800
MLA,326659539,FERRETERIA JASPER,MLA807686380,Cinta Doble Faz 3m Espuma Blanca 48mm X 1mt Interior Jasper,MLA105436,Cintas Adhesivas,$460
MLA,326659539,FERRETERIA JASPER,MLA846078929,Tornillo Vialro Fix Dorado Madera 4.5 X 20 Mm Jasper,MLA372054,Tornillos,$561
MLA,326659539,FERRETERIA JASPER,MLA741727529,Flotante A Presion 1  Bronce Fija P/tanque Agua Jasper,MLA30982,Otros,$2170
MLA,326659539,FERRETERIA JASPER,MLA846234702,Tornillo Vialro Negro Metal Aguja T4 6 X 2 1/2 Jasper,MLA372054,Tornillos,$990
MLA,326659539,FERRETERIA JASPER,MLA884068480,Mascarilla Respirador 8511 C Valvula X 3 Unidades Jasper,MLA420242,Máscaras de Respiración,$1950
MLA,326659539,FERRETERIA JASPER,MLA846227398,Tornillo Vialro Negro Madera Aguja 8 X 2   Jasper,MLA372054,Tornillos,$1045
MLA,326659539,FERRETERIA JASPER,MLA828116194,Pinza De Punta Rosario 4.5 Pulgadas Metz  Jasper Caballito,MLA412578,Pinzas de Punta,$700
MLA,326659539,FERRETERIA JASPER,MLA782112374,Pinza De Punta Curva Irimo 200mm  Jasper Caballito,MLA412578,Pinzas de Punta,$1625
MLA,326659539,FERRETERIA JASPER,MLA883652369,Pala Plegable Broksol Grande Con Funda Pal 01 Jasper,MLA18390,Otros Accesorios,$2350
MLA,326659539,FERRETERIA JASPER,MLA753242184,Llave Ajustable Metz 10 Pulgadas Reforzada Jasper Caballito,MLA30831,Llaves,$1530
MLA,326659539,FERRETERIA JASPER,MLA919409146,Spot Embutir Led Philips Blanco Neutro 4000k 5w Jasper,MLA1588,Lámparas de Techo,$850
MLA,326659539,FERRETERIA JASPER,MLA898036432,Cutter Metalico Con Traba A Rueda 18mm Dorf Jasper,MLA413474,Cutters,$490
MLA,326659539,FERRETERIA JASPER,MLA804529743,Pinza Pelacable Automatica Hasta 2.5  Black Jack B168 Jasper,MLA412577,Pinzas Pelacables,$1060
MLA,326659539,FERRETERIA JASPER,MLA820233193,Cortahierro Ancho 2 Cms Con Proteccion Art Jasper Caballito,MLA414196,Cinceles y Formones,$760
MLA,326659539,FERRETERIA JASPER,MLA783639600,Espatula 40mm Goldblatt Durlock Construccion En Seco Jasper,MLA371991,Espátulas,$690
MLA,326659539,FERRETERIA JASPER,MLA762093834,Sierra Punta Widia Madera Aluminio 115mm X 24dientes Jasper ,MLA372119,Discos de Corte,$380
MLA,326659539,FERRETERIA JASPER,MLA845692605,Tornillo Tanque Mecha Zincado Azul Platil T1 8x3/4 Jasper,MLA372054,Tornillos,$836
MLA,326659539,FERRETERIA JASPER,MLA874155647,Cuchillo Bahco 2446 C/funda Especial Caza Y Pesca Jasper,MLA416695,Navajas y Cuchillos,$1375
MLA,326659539,FERRETERIA JASPER,MLA740385291,Irimo Destornillador  Crique + 12 Puntas 475r-1/4-30 Jasper,MLA372030,Sets de Destornilladores,$1690
MLA,326659539,FERRETERIA JASPER,MLA754873246,Boya Para Flotante De Presion 1/2 Pulgada Jasper Caballito,MLA30982,Otros,$250
MLA,326659539,FERRETERIA JASPER,MLA767697782,Black Jack Mecha Copa Diamantada Vidrioymármol 12mm Jasper,MLA372115,Mechas,$350
MLA,326659539,FERRETERIA JASPER,MLA761604230,Soplete Techista Aligas Con Manguera P Garrafa 10k  Jasper,MLA371997,Sopletes,$1650
MLA,326659539,FERRETERIA JASPER,MLA845927281,Tornillo Tanque Aguja Zincado Azul Platil T1 8x1/2 Jasper,MLA372054,Tornillos,$605
MLA,326659539,FERRETERIA JASPER,MLA767698389,Black Jack Mecha Copa Diamantada Vidrioymármol 10mm Jasper,MLA372115,Mechas,$350
MLA,326659539,FERRETERIA JASPER,MLA807697334,Cinta Doble Faz 3m Espuma Blanca 24mm X 3mts Interior Jasper,MLA105436,Cintas Adhesivas,$610
MLA,326659539,FERRETERIA JASPER,MLA846083072,Tornillo Vialro Fix Dorado Madera 5 X 40 Mm Jasper,MLA372054,Tornillos,$1188
MLA,326659539,FERRETERIA JASPER,MLA748149812,Pesca Tornillo Imantado Flexible 60cm Black Jack Jasper,MLA429230,Bandejas Imantadas,$1030
MLA,326659539,FERRETERIA JASPER,MLA741901334,Juego Mechas Copa Madera Zeex X 11 Piezas Jasper Caballito,MLA372115,Mechas,$1300
MLA,326659539,FERRETERIA JASPER,MLA741504174,Cadena Cementada Seguridad Nº50 X 100 Cm Jasper Caballito,MLA416574,Cadenas de Seguridad,$950
MLA,326659539,FERRETERIA JASPER,MLA845917625,Tornillo Tanque Mecha Zincado Azul Platil T1 8x1 1/2 Jasper,MLA372054,Tornillos,$1265
MLA,326659539,FERRETERIA JASPER,MLA762126517,Disco Diamantado Laser 115mm 21% Hh Baldosa Cemento Jasper,MLA372119,Discos de Corte,$430
MLA,326659539,FERRETERIA JASPER,MLA748150839,Juego De Accesorios Mini Torno 105 Pzas Black Jack Jasper,MLA417614,Kits para Minitornos,$1580
MLA,326659539,FERRETERIA JASPER,MLA845917181,Tornillo Tanque Mecha Zincado Azul Platil T1 8x1 1/4 Jasper,MLA372054,Tornillos,$1078
MLA,326659539,FERRETERIA JASPER,MLA748143926,Serrucho De Poda 150mm Durlock Black Jack Jasper Caballito,MLA48897,Serruchos,$760
MLA,326659539,FERRETERIA JASPER,MLA741943619,Prensa G Profesional 4 Pulgadas 100mm Zeex Jasper Caballito,MLA412454,Prensas Sargento,$1390
MLA,326659539,FERRETERIA JASPER,MLA750565804,Black Jack Destornillador Múltiple 10 En 1 Con Crique Jasper,MLA372030,Sets de Destornilladores,$710
MLA,326659539,FERRETERIA JASPER,MLA775843393,Cortahierro El Abuelo 10mm X 150mm Mango Recubierto Jasper,MLA414196,Cinceles y Formones,$430
MLA,326659539,FERRETERIA JASPER,MLA740723719,Pinza De Punta 160mm Bahco 2470g Aislada Jasper Caballito,MLA412578,Pinzas de Punta,$1640
MLA,326659539,FERRETERIA JASPER,MLA757668483,Irimo Destornillador Largo Crique + Puntas Jasper Caballito,MLA372030,Sets de Destornilladores,$1950
MLA,326659539,FERRETERIA JASPER,MLA782243338,Kit Terrajas 1/2-3/4-1  Para Ppn Marca S3 Una De Cada Jasper,MLA392339,Boquillas,$1080
MLA,326659539,FERRETERIA JASPER,MLA800729474,Pinza Universal 160 Mm Irimo By Bahco Jasper Caballito,MLA412586,Pinzas Universales,$1460
MLA,326659539,FERRETERIA JASPER,MLA762113273,Reemplazo Sierra Widia Termita 115mm Madera Con Clavo Jasper,MLA372119,Discos de Corte,$1200
MLA,326659539,FERRETERIA JASPER,MLA800738536,Pinza De Punta 160mm Irimo By Bahco Jasper Caballito,MLA412578,Pinzas de Punta,$1340
MLA,326659539,FERRETERIA JASPER,MLA753241695,Llave Ajustable Metz 12 Pulgadas Reforzada Jasper Caballito,MLA30831,Llaves,$2300
MLA,326659539,FERRETERIA JASPER,MLA864684423,Plato Masilla Goldblatt 330x330mm Aluminio Const Seco Jasper,MLA371991,Espátulas,$2300
MLA,326659539,FERRETERIA JASPER,MLA757496781,Cuchillo Bahco 1446 C Funda Rigida Plastica Jasper Caballito,MLA416695,Navajas y Cuchillos,$1075
MLA,326659539,FERRETERIA JASPER,MLA800739102,Pinza De Punta 200 Mm Irimo By Bahco Jasper Caballito,MLA412578,Pinzas de Punta,$1550
MLA,326659539,FERRETERIA JASPER,MLA804086388,Soporte Pantalla Tv Lcd Fijo Noga 32 A 72 Pulgadas Jasper,MLA41925,Soportes,$1300
MLA,326659539,FERRETERIA JASPER,MLA898037774,Barbijo 3m Mascarilla 9010 Plegable X 3 Unidades  Jasper,MLA420244,Barbijos Antipolvo,$1050
MLA,326659539,FERRETERIA JASPER,MLA790902624,Pack X 10 Unidades Lapiz Carpintero Bahco Jasper Caballito,MLA429735,Lápices,$800
MLA,326659539,FERRETERIA JASPER,MLA784103074,Cinta Pasacables Acero El Abuelo 25 Metros Jasper Caballito,MLA411422,Medidores,$1240
MLA,326659539,FERRETERIA JASPER,MLA898036835,Barbijo 3m Mascarilla 9820 Plegable X 3 Unidades  Jasper,MLA420244,Barbijos Antipolvo,$750
MLA,326659539,FERRETERIA JASPER,MLA753239930,Alicate Corte Oblicuo Metz 5 Pulgadas Jasper Caballito,MLA30798,Alicates,$600
MLA,326659539,FERRETERIA JASPER,MLA753240344,Alicate Corte Oblicuo Metz 6 Pulgadas Jasper Caballito,MLA30798,Alicates,$850
MLA,326659539,FERRETERIA JASPER,MLA759060270,Cinta Pasacables De Acero El Abuelo 15 Metros Jasper,MLA411422,Medidores,$880
MLA,326659539,FERRETERIA JASPER,MLA877269301,Mascarilla 3m Mod 8720 X 3 Unidades Ferreteria Jasper,MLA420244,Barbijos Antipolvo,$1500
MLA,326659539,FERRETERIA JASPER,MLA768034180,Terraja 1/2 Para Roscar Polipropileno S3 Jasper Caballito,MLA392339,Boquillas,$360
MLA,326659539,FERRETERIA JASPER,MLA766290766,Cinta Pasacables De Acero El Abuelo 20 Mts Jasper Caballito,MLA411422,Medidores,$970
